one,two,three,four,five,six,seven,eight,nine,ten,min,losses,draws,wins,WinRatio
0.0,0.0,10.0,14.0,16.0,18.0,20.0,22.0,0.0,0.0,0.0,1874.0,45.0,1374.0,0.4172487093835408
0.0,2.0,2.0,3.0,15.0,15.0,15.0,15.0,18.0,15.0,0.0,1860.0,60.0,1373.0,0.416945034922563
1.0,1.0,1.0,1.0,2.0,5.0,11.0,24.0,26.0,28.0,1.0,1741.0,179.0,1373.0,0.416945034922563
0.0,1.0,2.0,16.0,21.0,3.0,22.0,32.0,2.0,1.0,0.0,1872.0,49.0,1372.0,0.4166413604615852
1.0,1.0,1.0,1.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1870.0,51.0,1372.0,0.4166413604615852
1.0,2.0,2.0,11.0,11.0,11.0,8.0,18.0,18.0,18.0,1.0,1859.0,63.0,1371.0,0.4163376860006073
0.0,0.0,0.0,0.0,3.0,11.0,21.0,21.0,22.0,22.0,0.0,1884.0,38.0,1371.0,0.4163376860006073
3.0,3.0,4.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,3.0,1842.0,81.0,1370.0,0.4160340115396295
6.0,7.0,8.0,11.0,14.0,15.0,17.0,20.0,1.0,1.0,1.0,1881.0,42.0,1370.0,0.4160340115396295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,1.0,1665.0,258.0,1370.0,0.4160340115396295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,1.0,1665.0,258.0,1370.0,0.4160340115396295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,1.0,1665.0,258.0,1370.0,0.4160340115396295
3.0,5.0,6.0,9.0,11.0,11.0,13.0,16.0,18.0,8.0,3.0,1861.0,63.0,1369.0,0.4157303370786517
1.0,2.0,3.0,4.0,13.0,16.0,17.0,16.0,15.0,13.0,1.0,1820.0,104.0,1369.0,0.4157303370786517
0.0,0.0,8.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0,0.0,1892.0,33.0,1368.0,0.4154266626176738
11.0,11.0,12.0,13.0,14.0,17.0,22.0,0.0,0.0,0.0,0.0,1914.0,11.0,1368.0,0.4154266626176738
0.0,0.0,0.0,5.0,6.0,7.0,8.0,22.0,25.0,27.0,0.0,1870.0,56.0,1367.0,0.415122988156696
0.0,3.0,5.0,11.0,13.0,14.0,15.0,14.0,13.0,12.0,0.0,1849.0,77.0,1367.0,0.415122988156696
0.0,1.0,1.0,2.0,8.0,6.0,16.0,16.0,19.0,31.0,0.0,1854.0,72.0,1367.0,0.415122988156696
0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,30.0,30.0,0.0,1818.0,108.0,1367.0,0.415122988156696
2.0,3.0,3.0,7.0,10.0,15.0,18.0,21.0,18.0,3.0,2.0,1882.0,44.0,1367.0,0.415122988156696
0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,30.0,30.0,0.0,1818.0,108.0,1367.0,0.415122988156696
2.0,2.0,2.0,2.0,10.0,10.0,28.0,12.0,30.0,2.0,2.0,1874.0,53.0,1366.0,0.4148193136957182
0.0,0.0,0.0,5.0,12.0,16.0,18.0,24.0,25.0,0.0,0.0,1904.0,23.0,1366.0,0.4148193136957182
0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,37.0,38.0,0.0,1891.0,37.0,1365.0,0.4145156392347404
1.0,2.0,2.0,2.0,2.0,3.0,7.0,13.0,25.0,43.0,1.0,1886.0,42.0,1365.0,0.4145156392347404
1.0,1.0,1.0,3.0,5.0,13.0,1.0,1.0,37.0,37.0,1.0,1849.0,80.0,1364.0,0.4142119647737625
12.0,11.0,2.0,2.0,11.0,15.0,17.0,26.0,2.0,2.0,2.0,1905.0,25.0,1363.0,0.4139082903127847
0.0,0.0,0.0,0.0,15.0,15.0,15.0,25.0,30.0,0.0,0.0,1896.0,34.0,1363.0,0.4139082903127847
1.0,1.0,1.0,2.0,8.0,10.0,20.0,25.0,30.0,2.0,1.0,1878.0,52.0,1363.0,0.4139082903127847
2.0,3.0,4.0,6.0,9.0,14.0,21.0,17.0,12.0,12.0,2.0,1871.0,60.0,1362.0,0.4136046158518068
0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,0.0,1861.0,70.0,1362.0,0.4136046158518068
5.0,6.0,7.0,8.0,12.0,0.0,19.0,21.0,21.0,1.0,0.0,1900.0,32.0,1361.0,0.413300941390829
0.0,0.0,0.0,8.0,11.0,0.0,15.0,19.0,22.0,25.0,0.0,1904.0,29.0,1360.0,0.4129972669298512
0.0,1.0,3.0,20.0,25.0,30.0,4.0,4.0,4.0,5.0,0.0,1879.0,54.0,1360.0,0.4129972669298512
3.0,1.0,6.0,6.0,8.0,22.0,13.0,15.0,24.0,2.0,1.0,1883.0,50.0,1360.0,0.4129972669298512
1.0,3.0,3.0,3.0,8.0,8.0,14.0,9.0,25.0,26.0,1.0,1821.0,113.0,1359.0,0.4126935924688734
0.0,0.0,0.0,0.0,15.0,18.0,21.0,23.0,23.0,0.0,0.0,1905.0,29.0,1359.0,0.4126935924688734
1.0,2.0,5.0,5.0,7.0,20.0,20.0,20.0,20.0,0.0,0.0,1876.0,58.0,1359.0,0.4126935924688734
4.0,5.0,5.0,6.0,7.0,9.0,11.0,16.0,27.0,10.0,4.0,1866.0,69.0,1358.0,0.4123899180078955
1.0,5.0,0.0,7.0,8.0,21.0,0.0,28.0,30.0,0.0,0.0,1828.0,108.0,1357.0,0.4120862435469177
4.0,5.0,8.0,10.0,7.0,13.0,10.0,14.0,17.0,12.0,4.0,1879.0,57.0,1357.0,0.4120862435469177
2.0,3.0,3.0,7.0,10.0,14.0,18.0,22.0,18.0,3.0,2.0,1885.0,52.0,1356.0,0.4117825690859398
2.0,3.0,3.0,7.0,10.0,14.0,18.0,22.0,18.0,3.0,2.0,1885.0,52.0,1356.0,0.4117825690859398
10.0,10.0,10.0,15.0,15.0,20.0,20.0,0.0,0.0,0.0,0.0,1890.0,48.0,1355.0,0.411478894624962
1.0,2.0,3.0,7.0,9.0,17.0,18.0,18.0,19.0,5.0,1.0,1846.0,93.0,1354.0,0.4111752201639842
0.0,0.0,0.0,20.0,0.0,10.0,20.0,30.0,0.0,20.0,0.0,1900.0,39.0,1354.0,0.4111752201639842
2.0,2.0,6.0,6.0,11.0,11.0,16.0,16.0,21.0,9.0,2.0,1864.0,75.0,1354.0,0.4111752201639842
5.0,10.0,0.0,15.0,0.0,20.0,0.0,25.0,25.0,0.0,0.0,1909.0,31.0,1353.0,0.4108715457030064
7.0,12.0,11.0,13.0,11.0,0.0,13.0,8.0,12.0,13.0,0.0,1925.0,15.0,1353.0,0.4108715457030064
1.0,1.0,2.0,3.0,5.0,8.0,13.0,21.0,18.0,28.0,1.0,1855.0,85.0,1353.0,0.4108715457030064
10.0,10.0,12.0,14.0,16.0,18.0,20.0,0.0,0.0,0.0,0.0,1906.0,34.0,1353.0,0.4108715457030064
10.0,10.0,12.0,14.0,16.0,18.0,20.0,0.0,0.0,0.0,0.0,1906.0,34.0,1353.0,0.4108715457030064
2.0,4.0,6.0,7.0,8.0,15.0,23.0,35.0,0.0,0.0,0.0,1863.0,78.0,1352.0,0.4105678712420285
11.0,11.0,11.0,13.0,14.0,20.0,20.0,0.0,0.0,0.0,0.0,1926.0,15.0,1352.0,0.4105678712420285
0.0,0.0,0.0,5.0,7.0,18.0,18.0,18.0,20.0,14.0,0.0,1902.0,39.0,1352.0,0.4105678712420285
10.0,10.0,11.0,14.0,16.0,0.0,0.0,0.0,19.0,20.0,0.0,1922.0,20.0,1351.0,0.4102641967810507
5.0,6.0,7.0,8.0,9.0,12.0,15.0,12.0,12.0,14.0,5.0,1886.0,56.0,1351.0,0.4102641967810507
1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,21.0,1.0,1885.0,57.0,1351.0,0.4102641967810507
2.0,2.0,3.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,1898.0,44.0,1351.0,0.4102641967810507
0.0,0.0,1.0,16.0,21.0,2.0,25.0,3.0,29.0,3.0,0.0,1912.0,30.0,1351.0,0.4102641967810507
2.0,2.0,3.0,5.0,5.0,8.0,10.0,15.0,20.0,30.0,2.0,1879.0,63.0,1351.0,0.4102641967810507
2.0,2.0,3.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,1898.0,44.0,1351.0,0.4102641967810507
4.0,5.0,6.0,7.0,8.0,7.0,17.0,19.0,11.0,16.0,4.0,1862.0,81.0,1350.0,0.4099605223200729
1.0,2.0,2.0,0.0,0.0,4.0,6.0,8.0,34.0,43.0,0.0,1878.0,65.0,1350.0,0.4099605223200729
2.0,2.0,2.0,15.0,8.0,8.0,28.0,33.0,1.0,1.0,1.0,1894.0,50.0,1349.0,0.409656847859095
1.0,1.0,6.0,10.0,12.0,12.0,15.0,16.0,13.0,14.0,1.0,1886.0,58.0,1349.0,0.409656847859095
2.0,2.0,2.0,22.0,2.0,22.0,22.0,22.0,2.0,2.0,2.0,1910.0,35.0,1348.0,0.4093531733981172
5.0,6.0,7.0,12.0,13.0,16.0,19.0,22.0,0.0,0.0,0.0,1893.0,52.0,1348.0,0.4093531733981172
1.0,1.0,1.0,2.0,2.0,10.0,10.0,21.0,26.0,26.0,1.0,1796.0,150.0,1347.0,0.4090494989371394
4.0,6.0,8.0,8.0,9.0,8.0,15.0,19.0,15.0,8.0,4.0,1800.0,146.0,1347.0,0.4090494989371394
0.0,2.0,5.0,4.0,10.0,15.0,20.0,20.0,23.0,1.0,0.0,1894.0,52.0,1347.0,0.4090494989371394
1.0,5.0,6.0,9.0,5.0,4.0,10.0,20.0,0.0,40.0,0.0,1749.0,197.0,1347.0,0.4090494989371394
1.0,2.0,5.0,5.0,5.0,6.0,15.0,18.0,20.0,23.0,1.0,1879.0,68.0,1346.0,0.4087458244761615
1.0,1.0,1.0,6.0,14.0,14.0,14.0,18.0,18.0,13.0,1.0,1898.0,49.0,1346.0,0.4087458244761615
0.0,0.0,7.0,0.0,0.0,0.0,21.0,21.0,0.0,51.0,0.0,1919.0,28.0,1346.0,0.4087458244761615
2.0,3.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,11.0,2.0,1895.0,55.0,1343.0,0.407834801093228
2.0,1.0,3.0,7.0,10.0,14.0,19.0,22.0,19.0,3.0,1.0,1897.0,53.0,1343.0,0.407834801093228
1.0,1.0,1.0,10.0,10.0,15.0,15.0,20.0,15.0,12.0,1.0,1886.0,64.0,1343.0,0.407834801093228
1.0,3.0,6.0,8.0,13.0,14.0,15.0,16.0,1.0,23.0,1.0,1851.0,100.0,1342.0,0.4075311266322502
0.0,0.0,0.0,0.0,15.0,17.0,17.0,17.0,17.0,17.0,0.0,1908.0,44.0,1341.0,0.4072274521712724
1.0,1.0,1.0,1.0,17.0,19.0,19.0,19.0,21.0,1.0,1.0,1892.0,60.0,1341.0,0.4072274521712724
0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.0,30.0,0.0,1913.0,40.0,1340.0,0.4069237777102946
0.0,0.0,0.0,0.0,11.0,4.0,0.0,15.0,35.0,35.0,0.0,1867.0,87.0,1339.0,0.4066201032493167
10.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,5.0,5.0,1911.0,44.0,1338.0,0.4063164287883389
2.0,3.0,4.0,10.0,12.0,12.0,13.0,16.0,14.0,14.0,2.0,1907.0,48.0,1338.0,0.4063164287883389
2.0,0.0,5.0,11.0,12.0,15.0,16.0,20.0,0.0,19.0,0.0,1918.0,38.0,1337.0,0.406012754327361
4.0,6.0,8.0,9.0,10.0,11.0,12.0,13.0,13.0,14.0,4.0,1909.0,47.0,1337.0,0.406012754327361
1.0,1.0,1.0,2.0,3.0,5.0,8.0,14.0,25.0,40.0,1.0,1912.0,44.0,1337.0,0.406012754327361
0.0,0.0,0.0,0.0,0.0,17.0,18.0,22.0,22.0,21.0,0.0,1933.0,23.0,1337.0,0.406012754327361
2.0,5.0,8.0,3.0,6.0,15.0,15.0,14.0,17.0,15.0,2.0,1881.0,75.0,1337.0,0.406012754327361
1.0,0.0,0.0,0.0,6.0,0.0,10.0,21.0,29.0,33.0,0.0,1694.0,263.0,1336.0,0.4057090798663832
3.0,3.0,1.0,2.0,3.0,6.0,5.0,20.0,12.0,45.0,1.0,1884.0,73.0,1336.0,0.4057090798663832
4.0,6.0,8.0,2.0,16.0,0.0,28.0,32.0,2.0,2.0,0.0,1926.0,31.0,1336.0,0.4057090798663832
0.0,18.0,0.0,0.0,20.0,20.0,21.0,21.0,0.0,0.0,0.0,1927.0,30.0,1336.0,0.4057090798663832
3.0,3.0,4.0,5.0,7.0,24.0,24.0,30.0,0.0,0.0,0.0,1916.0,41.0,1336.0,0.4057090798663832
1.0,3.0,7.0,11.0,16.0,16.0,16.0,11.0,18.0,1.0,1.0,1831.0,127.0,1335.0,0.4054054054054054
0.0,4.0,4.0,4.0,8.0,0.0,24.0,26.0,28.0,0.0,0.0,1869.0,90.0,1334.0,0.4051017309444276
2.0,5.0,10.0,10.0,15.0,15.0,20.0,23.0,0.0,0.0,0.0,1893.0,66.0,1334.0,0.4051017309444276
2.0,3.0,3.0,7.0,10.0,14.0,18.0,21.0,19.0,3.0,2.0,1903.0,56.0,1334.0,0.4051017309444276
5.0,6.0,7.0,8.0,10.0,12.0,13.0,12.0,13.0,14.0,5.0,1901.0,58.0,1334.0,0.4051017309444276
1.0,1.0,1.0,1.0,1.0,10.0,15.0,20.0,20.0,30.0,1.0,1892.0,68.0,1333.0,0.4047980564834497
0.0,0.0,0.0,0.0,18.0,22.0,22.0,33.0,0.0,5.0,0.0,1880.0,81.0,1332.0,0.4044943820224719
1.0,2.0,2.0,3.0,4.0,8.0,15.0,18.0,23.0,24.0,1.0,1894.0,67.0,1332.0,0.4044943820224719
1.0,6.0,2.0,1.0,14.0,15.0,17.0,21.0,0.0,21.0,0.0,1905.0,56.0,1332.0,0.4044943820224719
2.0,5.0,6.0,6.0,6.0,10.0,18.0,19.0,17.0,11.0,2.0,1896.0,66.0,1331.0,0.404190707561494
2.0,2.0,2.0,2.0,11.0,11.0,2.0,22.0,44.0,2.0,2.0,1921.0,41.0,1331.0,0.404190707561494
0.0,0.0,7.0,5.0,6.0,17.0,16.0,17.0,16.0,16.0,0.0,1928.0,34.0,1331.0,0.404190707561494
0.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,1889.0,73.0,1331.0,0.404190707561494
6.0,15.0,20.0,2.0,20.0,15.0,6.0,2.0,7.0,7.0,2.0,1922.0,42.0,1329.0,0.4035833586395384
1.0,3.0,8.0,8.0,5.0,14.0,14.0,13.0,14.0,20.0,1.0,1896.0,68.0,1329.0,0.4035833586395384
2.0,6.0,9.0,4.0,10.0,12.0,14.0,15.0,14.0,14.0,2.0,1884.0,80.0,1329.0,0.4035833586395384
1.0,1.0,3.0,6.0,12.0,17.0,16.0,18.0,23.0,3.0,1.0,1904.0,60.0,1329.0,0.4035833586395384
6.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,19.0,0.0,1915.0,50.0,1328.0,0.4032796841785606
0.0,3.0,5.0,0.0,10.0,16.0,25.0,21.0,20.0,0.0,0.0,1910.0,55.0,1328.0,0.4032796841785606
0.0,9.0,1.0,1.0,11.0,13.0,26.0,38.0,0.0,1.0,0.0,1933.0,32.0,1328.0,0.4032796841785606
2.0,2.0,10.0,2.0,30.0,36.0,3.0,3.0,6.0,6.0,2.0,1930.0,36.0,1327.0,0.4029760097175827
1.0,5.0,0.0,3.0,16.0,16.0,16.0,19.0,22.0,2.0,0.0,1923.0,43.0,1327.0,0.4029760097175827
0.0,5.0,5.0,5.0,11.0,14.0,16.0,18.0,14.0,12.0,0.0,1892.0,74.0,1327.0,0.4029760097175827
2.0,2.0,2.0,2.0,2.0,18.0,18.0,18.0,18.0,18.0,2.0,1925.0,42.0,1326.0,0.4026723352566049
1.0,1.0,1.0,1.0,1.0,15.0,20.0,15.0,25.0,20.0,1.0,1913.0,55.0,1325.0,0.4023686607956271
0.0,5.0,0.0,8.0,12.0,15.0,20.0,20.0,0.0,20.0,0.0,1912.0,56.0,1325.0,0.4023686607956271
0.0,0.0,0.0,16.0,19.0,23.0,23.0,19.0,0.0,0.0,0.0,1932.0,36.0,1325.0,0.4023686607956271
2.0,4.0,6.0,8.0,10.0,14.0,16.0,18.0,0.0,22.0,0.0,1912.0,57.0,1324.0,0.4020649863346492
1.0,4.0,5.0,5.0,5.0,10.0,10.0,20.0,20.0,20.0,1.0,1903.0,68.0,1322.0,0.4014576374126936
1.0,3.0,3.0,2.0,7.0,14.0,10.0,17.0,22.0,21.0,1.0,1902.0,70.0,1321.0,0.4011539629517157
3.0,6.0,2.0,11.0,12.0,9.0,15.0,15.0,14.0,13.0,2.0,1923.0,49.0,1321.0,0.4011539629517157
5.0,6.0,10.0,3.0,4.0,5.0,4.0,54.0,4.0,5.0,3.0,1952.0,20.0,1321.0,0.4011539629517157
2.0,2.0,2.0,8.0,9.0,10.0,12.0,22.0,31.0,2.0,2.0,1925.0,48.0,1320.0,0.4008502884907379
0.0,1.0,2.0,3.0,4.0,13.0,14.0,15.0,16.0,32.0,0.0,1916.0,57.0,1320.0,0.4008502884907379
6.0,7.0,7.0,9.0,13.0,16.0,19.0,23.0,0.0,0.0,0.0,1924.0,49.0,1320.0,0.4008502884907379
1.0,1.0,6.0,10.0,20.0,25.0,20.0,15.0,1.0,1.0,1.0,1927.0,48.0,1318.0,0.4002429395687822
0.0,0.0,0.0,5.0,15.0,17.0,20.0,21.0,22.0,0.0,0.0,1941.0,34.0,1318.0,0.4002429395687822
5.0,5.0,5.0,10.0,20.0,25.0,30.0,0.0,0.0,0.0,0.0,1936.0,39.0,1318.0,0.4002429395687822
1.0,5.0,4.0,5.0,5.0,12.0,10.0,15.0,16.0,27.0,1.0,1911.0,64.0,1318.0,0.4002429395687822
1.0,6.0,11.0,14.0,14.0,14.0,17.0,20.0,1.0,1.0,1.0,1900.0,75.0,1318.0,0.4002429395687822
2.0,2.0,2.0,2.0,2.0,10.0,14.0,16.0,24.0,26.0,2.0,1927.0,48.0,1318.0,0.4002429395687822
1.0,2.0,3.0,4.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1901.0,76.0,1316.0,0.3996355906468266
1.0,2.0,2.0,2.0,11.0,15.0,17.0,22.0,15.0,13.0,1.0,1878.0,99.0,1316.0,0.3996355906468266
0.0,0.0,0.0,10.0,10.0,0.0,15.0,20.0,20.0,25.0,0.0,1934.0,43.0,1316.0,0.3996355906468266
1.0,1.0,4.0,4.0,10.0,20.0,20.0,20.0,20.0,0.0,0.0,1932.0,45.0,1316.0,0.3996355906468266
5.0,7.0,7.0,7.0,7.0,7.0,15.0,15.0,15.0,15.0,5.0,1925.0,53.0,1315.0,0.3993319161858488
1.0,1.0,1.0,9.0,11.0,14.0,17.0,18.0,15.0,13.0,1.0,1922.0,56.0,1315.0,0.3993319161858488
0.0,2.0,3.0,10.0,5.0,13.0,17.0,12.0,20.0,18.0,0.0,1919.0,59.0,1315.0,0.3993319161858488
1.0,1.0,1.0,1.0,1.0,8.0,14.0,19.0,26.0,28.0,1.0,1900.0,78.0,1315.0,0.3993319161858488
0.0,0.0,0.0,10.0,11.0,16.0,21.0,21.0,21.0,0.0,0.0,1951.0,28.0,1314.0,0.3990282417248709
3.0,5.0,7.0,7.0,8.0,10.0,10.0,10.0,20.0,20.0,3.0,1924.0,56.0,1313.0,0.3987245672638931
2.0,2.0,0.0,8.0,5.0,19.0,14.0,20.0,14.0,16.0,0.0,1915.0,65.0,1313.0,0.3987245672638931
2.0,3.0,3.0,7.0,10.0,14.0,16.0,18.0,16.0,11.0,2.0,1929.0,52.0,1312.0,0.3984208928029152
1.0,1.0,1.0,2.0,4.0,5.0,36.0,36.0,12.0,2.0,1.0,1955.0,26.0,1312.0,0.3984208928029152
25.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,20.0,0.0,1972.0,9.0,1312.0,0.3984208928029152
2.0,3.0,5.0,4.0,8.0,8.0,12.0,16.0,5.0,32.0,2.0,1932.0,49.0,1312.0,0.3984208928029152
0.0,15.0,5.0,0.0,15.0,20.0,20.0,25.0,0.0,0.0,0.0,1926.0,55.0,1312.0,0.3984208928029152
1.0,1.0,6.0,10.0,10.0,13.0,18.0,18.0,18.0,5.0,1.0,1915.0,67.0,1311.0,0.3981172183419374
0.0,0.0,1.0,1.0,1.0,4.0,8.0,12.0,36.0,36.0,0.0,1895.0,87.0,1311.0,0.3981172183419374
4.0,6.0,8.0,9.0,10.0,10.0,11.0,12.0,14.0,16.0,4.0,1932.0,51.0,1310.0,0.3978135438809596
3.0,7.0,9.0,12.0,14.0,16.0,18.0,21.0,0.0,0.0,0.0,1925.0,58.0,1310.0,0.3978135438809596
1.0,1.0,3.0,5.0,10.0,14.0,17.0,20.0,17.0,12.0,1.0,1915.0,68.0,1310.0,0.3978135438809596
0.0,4.0,6.0,8.0,11.0,0.0,15.0,18.0,18.0,20.0,0.0,1942.0,41.0,1310.0,0.3978135438809596
0.0,0.0,0.0,3.0,3.0,3.0,23.0,41.0,24.0,3.0,0.0,1962.0,21.0,1310.0,0.3978135438809596
2.0,2.0,2.0,7.0,11.0,14.0,17.0,17.0,15.0,13.0,2.0,1934.0,51.0,1308.0,0.3972061949590039
1.0,1.0,1.0,6.0,15.0,15.0,20.0,20.0,20.0,1.0,1.0,1942.0,43.0,1308.0,0.3972061949590039
1.0,1.0,1.0,6.0,15.0,15.0,20.0,20.0,20.0,1.0,1.0,1942.0,43.0,1308.0,0.3972061949590039
0.0,1.0,1.0,10.0,12.0,13.0,16.0,17.0,15.0,15.0,0.0,1920.0,66.0,1307.0,0.3969025204980261
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1957.0,30.0,1306.0,0.3965988460370482
15.0,3.0,5.0,7.0,9.0,0.0,0.0,23.0,19.0,19.0,0.0,1963.0,25.0,1305.0,0.3962951715760704
0.0,10.0,0.0,10.0,5.0,10.0,15.0,20.0,10.0,20.0,0.0,1911.0,77.0,1305.0,0.3962951715760704
0.0,0.0,0.0,0.0,0.0,15.0,19.0,24.0,23.0,19.0,0.0,1966.0,22.0,1305.0,0.3962951715760704
8.0,9.0,10.0,11.0,12.0,15.0,3.0,15.0,0.0,17.0,0.0,1954.0,34.0,1305.0,0.3962951715760704
7.0,10.0,12.0,13.0,14.0,14.0,0.0,0.0,15.0,15.0,0.0,1977.0,12.0,1304.0,0.3959914971150926
2.0,2.0,2.0,2.0,2.0,15.0,15.0,20.0,20.0,20.0,2.0,1940.0,49.0,1304.0,0.3959914971150926
0.0,1.0,2.0,3.0,4.0,5.0,10.0,15.0,20.0,40.0,0.0,1937.0,52.0,1304.0,0.3959914971150926
0.0,0.0,5.0,17.0,24.0,0.0,26.0,0.0,28.0,0.0,0.0,1966.0,23.0,1304.0,0.3959914971150926
0.0,3.0,4.0,1.0,1.0,14.0,18.0,20.0,20.0,19.0,0.0,1954.0,36.0,1303.0,0.3956878226541148
3.0,3.0,5.0,5.0,3.0,16.0,17.0,16.0,16.0,16.0,3.0,1927.0,64.0,1302.0,0.3953841481931369
1.0,3.0,4.0,7.0,9.0,14.0,17.0,18.0,17.0,10.0,1.0,1917.0,74.0,1302.0,0.3953841481931369
5.0,7.0,5.0,8.0,10.0,11.0,13.0,13.0,14.0,14.0,5.0,1945.0,47.0,1301.0,0.3950804737321591
0.0,0.0,0.0,10.0,0.0,16.0,17.0,20.0,19.0,18.0,0.0,1965.0,28.0,1300.0,0.3947767992711813
0.0,0.0,2.0,3.0,5.0,9.0,13.0,19.0,22.0,27.0,0.0,1927.0,68.0,1298.0,0.3941694503492256
1.0,2.0,2.0,8.0,10.0,15.0,17.0,19.0,23.0,3.0,1.0,1936.0,59.0,1298.0,0.3941694503492256
1.0,4.0,4.0,17.0,19.0,19.0,5.0,4.0,5.0,5.0,1.0,1932.0,63.0,1298.0,0.3941694503492256
0.0,2.0,2.0,16.0,21.0,11.0,26.0,16.0,3.0,3.0,0.0,1910.0,85.0,1298.0,0.3941694503492256
11.0,11.0,19.0,19.0,20.0,5.0,4.0,1.0,5.0,5.0,1.0,1979.0,17.0,1297.0,0.3938657758882478
2.0,2.0,2.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,1948.0,48.0,1297.0,0.3938657758882478
3.0,5.0,5.0,0.0,0.0,15.0,18.0,18.0,19.0,17.0,0.0,1952.0,45.0,1296.0,0.3935621014272699
0.0,0.0,5.0,18.0,18.0,19.0,20.0,20.0,0.0,0.0,0.0,1962.0,35.0,1296.0,0.3935621014272699
6.0,6.0,5.0,15.0,20.0,20.0,28.0,0.0,0.0,0.0,0.0,1960.0,38.0,1295.0,0.3932584269662921
1.0,1.0,1.0,1.0,6.0,14.0,16.0,21.0,21.0,18.0,1.0,1938.0,61.0,1294.0,0.3929547525053143
0.0,0.0,2.0,2.0,2.0,17.0,15.0,18.0,22.0,22.0,0.0,1951.0,48.0,1294.0,0.3929547525053143
4.0,4.0,4.0,7.0,5.0,25.0,25.0,25.0,0.0,0.0,0.0,1913.0,86.0,1294.0,0.3929547525053143
2.0,3.0,3.0,6.0,19.0,15.0,19.0,22.0,11.0,0.0,0.0,1935.0,65.0,1293.0,0.3926510780443364
0.0,0.0,0.0,8.0,11.0,14.0,17.0,20.0,17.0,13.0,0.0,1960.0,40.0,1293.0,0.3926510780443364
1.0,1.0,1.0,1.0,19.0,19.0,19.0,19.0,19.0,1.0,1.0,1940.0,61.0,1292.0,0.3923474035833586
2.0,3.0,4.0,5.0,8.0,12.0,16.0,24.0,26.0,0.0,0.0,1962.0,39.0,1292.0,0.3923474035833586
2.0,2.0,2.0,7.0,9.0,15.0,17.0,17.0,17.0,12.0,2.0,1950.0,53.0,1290.0,0.391740054661403
5.0,15.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,5.0,5.0,1955.0,48.0,1290.0,0.391740054661403
3.0,3.0,3.0,3.0,3.0,17.0,17.0,17.0,17.0,17.0,3.0,1895.0,109.0,1289.0,0.3914363802004251
2.0,2.0,2.0,30.0,30.0,2.0,2.0,2.0,15.0,13.0,2.0,1990.0,14.0,1289.0,0.3914363802004251
3.0,3.0,3.0,3.0,3.0,17.0,17.0,17.0,17.0,17.0,3.0,1895.0,109.0,1289.0,0.3914363802004251
2.0,4.0,6.0,8.0,10.0,9.0,12.0,10.0,18.0,21.0,2.0,1946.0,58.0,1289.0,0.3914363802004251
1.0,1.0,1.0,1.0,1.0,15.0,20.0,20.0,20.0,20.0,1.0,1959.0,46.0,1288.0,0.3911327057394473
